track_id,track_name,artist_name,album_name,album_id,release_date,popularity,duration_ms,album_images,album_image_url,artist_ids,explicit,preview_url
3CqV5uSdPvj5Ux3E8Idusc,"Sad Theme (From ""One Punch Man"")",Eddie van der Meer,Anime Songs #3,05o4iut8tPTVFzpCTcXTb0,2016-03-14,30,81000,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273fc8d3c5bebc9aa87d8aec3c0', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02fc8d3c5bebc9aa87d8aec3c0', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851fc8d3c5bebc9aa87d8aec3c0', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273fc8d3c5bebc9aa87d8aec3c0,['08WRjJPbPqSEOkFuc99ymW'],False,
4pcnFf9w7Mxmir5woJoanj,Don't Know What I Want,Gabrielle Aplin,Never Be the Same,5mBF1iS21JNdxRcQrekPlS,2022-10-07,0,145720,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2739f8df853bc4e2cafed5c5b91', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e029f8df853bc4e2cafed5c5b91', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048519f8df853bc4e2cafed5c5b91', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2739f8df853bc4e2cafed5c5b91,['3w6zswp5THsSKYLICUbDTZ'],False,
2lvcDndxZGuowLA19g4YDv,Call Me,Gabrielle Aplin,Never Be the Same,5mBF1iS21JNdxRcQrekPlS,2022-10-07,0,208400,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2739f8df853bc4e2cafed5c5b91', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e029f8df853bc4e2cafed5c5b91', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048519f8df853bc4e2cafed5c5b91', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2739f8df853bc4e2cafed5c5b91,['3w6zswp5THsSKYLICUbDTZ'],False,
0yoJHtKTiv9ixa8UFI6tkY,True,Suy Galvez,Bossa Best,7luZrhZaQR9gAZn5dodzIN,2016-09-30,0,287760,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273554c529dbe2f9399fd646cfd', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02554c529dbe2f9399fd646cfd', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851554c529dbe2f9399fd646cfd', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273554c529dbe2f9399fd646cfd,['3eCn1jNrQSk0aE1cgkArZz'],False,
3PcIfTefcjfWTK6WFmOLqK,I Can't Make You Love Me,"Boyce Avenue, Rachel Grae",I Can't Make You Love Me,5CGIllucN6AwkJDEkiUqPf,2022-09-16,32,243680,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2738563243769418adb57cf2302', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e028563243769418adb57cf2302', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048518563243769418adb57cf2302', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2738563243769418adb57cf2302,"['7CQwac16i1W5ej8YpuL3dv', '0ekCwZGQUkAISV1h48jlHn']",False,
1RjEDlhTp2iJXWPdLpa8OM,Say Anything,Tristan Prettyman,Cedar + Gold,5aoavTvL4J3QcbFTZC5lNr,2012-01-01,41,236379,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273e531fd21a76dfbe7c7fef943', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02e531fd21a76dfbe7c7fef943', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851e531fd21a76dfbe7c7fef943', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273e531fd21a76dfbe7c7fef943,['49RRjdOtssOA73G9NnVeUM'],False,
4SXcG6Ti32myNw9GJ9qeDt,All We Are,Matt Nathanson,Some Mad Hope,45A2E1YR00sPSwxJw5d3qu,2007-01-01,44,216933,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273864de893eec3d7e102502dc8', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02864de893eec3d7e102502dc8', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851864de893eec3d7e102502dc8', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273864de893eec3d7e102502dc8,['4NGiEU3Pkd8ASRyQR30jcA'],False,
06R84YHz9bqaQzEbIWxzsw,Gentle Heart,Joshua Hyslop,Ash & Stone,7G78HVl5SJNmEdem6QIGfA,2020-09-11,36,265173,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273663c31936a632ef594b07148', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02663c31936a632ef594b07148', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851663c31936a632ef594b07148', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273663c31936a632ef594b07148,['1I7oHjCjMrMUz66v67yJJu'],False,
4BguxPKygliNCIkzwWlYxU,All My Loving (Original Version),Masaharu Fukuyama,Calling,10f9TFKpIAkIF8WycYE8IJ,1993,21,245800,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273fd5ffa298b9a2329f6a2eab0', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02fd5ffa298b9a2329f6a2eab0', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851fd5ffa298b9a2329f6a2eab0', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273fd5ffa298b9a2329f6a2eab0,['5FGlhIQqewJRV8fx24toG0'],False,
6zz1Lsob8CrgipAoxJys1w,アンダルシアに憧れて,Masayoshi Yamazaki,COVER ALL HO!,6GUHqVwxqViRIzM4U26Ehf,2007-10-31,35,358040,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273a755e576f8de4db20e8621f1', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02a755e576f8de4db20e8621f1', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851a755e576f8de4db20e8621f1', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273a755e576f8de4db20e8621f1,['6gvedX0HcRQYMD5IhY8KKt'],False,
2f6RlUydW1yTWhcXqaBhA3,想 -new love new world-,Masaharu Fukuyama,想 -new love new world-,7jQI0p05BOKLMCC6J6tfI0,2010-11-17,19,280546,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2733ef76189017837000aa178c0', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e023ef76189017837000aa178c0', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048513ef76189017837000aa178c0', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2733ef76189017837000aa178c0,['5FGlhIQqewJRV8fx24toG0'],False,
6wAT9x3dx1N99gXXvds56Q,Last Christmas,Drei Raña,Last Christmas,74l0K23NhrQDI7tDjNt29Q,2018-10-19,0,230915,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273b74ff772bce9449459d927c5', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02b74ff772bce9449459d927c5', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851b74ff772bce9449459d927c5', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273b74ff772bce9449459d927c5,['2TwRMSibtKhC7ZGypSl1el'],False,
0c7iF5fSBYxCuwsAv2z4iI,Green Mountain State,Trevor Hall,Chapter Of The Forest,0Tt5WHP4RdkQemDgD1QItP,2014-06-17,58,274632,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f82ca582afffed0a72880971', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f82ca582afffed0a72880971', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f82ca582afffed0a72880971', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273f82ca582afffed0a72880971,['3RMHexittaAZkf8zukkZB8'],False,
44odJaONNr861TeNUYSx3L,Di Papakawalan,Maris Racal,Ate Sandali,7hVgdOi9Mc1TtOCcC72YaS,2022-06-11,11,244528,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ad6c301de95407d3c853d832', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ad6c301de95407d3c853d832', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ad6c301de95407d3c853d832', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273ad6c301de95407d3c853d832,['4bOVj4CTZ1WzSIiWRG9b3n'],False,
07CUaE9XAgDQ0B2T4XGrnN,Can't Go Back Now,"The Weepies, Deb Talan, Steve Tannen",Hideaway,6ylocGXgoMALy6IzoOWx6g,2008-04-22,42,137880,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27318014a3907f9ecf97e743afe', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0218014a3907f9ecf97e743afe', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485118014a3907f9ecf97e743afe', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27318014a3907f9ecf97e743afe,"['6pwHWKweuoCyx3OoFaD0Q5', '7tFFagB7kjwoCTP3QMlzJD', '6vvDymlJBME7J2SPsyY3td']",False,
6ffWQpIQhwtQxhO2HvbyWm,ウイスキーが、お好きでしょ,Hanare Gumi,だれそかれそ,5jhumyL7hpAonp23PdgD2P,2013-05-22,29,152100,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2735cffb935e45b96ce19990b02', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e025cffb935e45b96ce19990b02', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048515cffb935e45b96ce19990b02', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2735cffb935e45b96ce19990b02,['2nyUb9foGvK7AlESn5DCte'],False,
0pfG8LwO7hSdHe6hTgc6a6,Outside Villanova,Eric Hutchinson,Sounds Like This,5XEF3r3rrj8lxoEWKSBnke,2008,31,255680,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27302c7226597f9e4da440764cf', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0202c7226597f9e4da440764cf', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485102c7226597f9e4da440764cf', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27302c7226597f9e4da440764cf,['39x8gyJjTHiBQklFgVJSV4'],False,
0XV6QiUZCV5IIeTVojlktV,I'll Never Fall in Love Again,Gail Blanco,In Love With Bacharach,0oW56ejXjX8ddO5OTkUfUs,2007-01-01,0,239000,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27335be56182fe63463f271b28b', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0235be56182fe63463f271b28b', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485135be56182fe63463f271b28b', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27335be56182fe63463f271b28b,['3GCjJuW39MAe4vieRj9ZyB'],False,
03SqUp5aNqCM8EP4WOmUZp,Stray Cat Strut,The Bridge City Sinners,Bridge City Sinners,4SRcDy9lRpxA3bkAPoxabH,2016-11-28,30,128731,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2735345c74315e758823b33434a', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e025345c74315e758823b33434a', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048515345c74315e758823b33434a', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2735345c74315e758823b33434a,['67koLjNJIwd3at8sM8EAkt'],False,
02FzDPhxAoCZp6Fz4GzMmL,Goodbye Lulu Pt.2,Days N Daze,Show Me the Blueprints.,6t1aJkRaI1XykKW7Kohjef,2020-05-01,21,381910,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2735fdd72704e7cb03f4c6cc39c', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e025fdd72704e7cb03f4c6cc39c', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048515fdd72704e7cb03f4c6cc39c', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2735fdd72704e7cb03f4c6cc39c,['3wRGr9z5I5xmmVc21fIvC6'],False,
5s6ppi6NDeK6FXlX8XCajM,8 Track,Get Dead,Dancing with the Curse,2BrabzWJSr7bSlZQ6sc0R2,2020-10-09,21,156533,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2731a54c3f2a8529444749f547e', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e021a54c3f2a8529444749f547e', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048511a54c3f2a8529444749f547e', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2731a54c3f2a8529444749f547e,['3V70UC5ftw2Rt78ctlaQdz'],False,
738wQ9tsRLsEVEHnEGm6l1,Ghost - Acoustic,Jonah Baker,Ghost - Acoustic,60VVjLjNf9LhpCVSG8a5Z9,2021-10-19,16,155050,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ab41710ac6a564684d586bf5', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ab41710ac6a564684d586bf5', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ab41710ac6a564684d586bf5', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273ab41710ac6a564684d586bf5,['6cpVjPOo5Ozn28hUfYBXqm'],False,
5KOn9dVdz24YDPjt8bfpjt,4am,"Eden Elf, Ren Avel",4am,7ledv94GVuRpaT3MqtQwCY,2022,19,125677,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273997f6876ae43b5eb6cf035a8', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02997f6876ae43b5eb6cf035a8', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851997f6876ae43b5eb6cf035a8', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273997f6876ae43b5eb6cf035a8,"['0S9wI9ZGeEwgNmVC61utdR', '0G60ExqaVqj0ap0Sysa8AJ']",False,
5ctBsVOClsptyjkQkBLBn4,"10,000 Hours - Acoustic","Adam Christopher, Dan Berk","10,000 Hours (Acoustic)",6cN5tVGgcIe0gdJTuUB6c8,2019-10-11,44,169058,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27329d4333c195b825784bf6aff', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0229d4333c195b825784bf6aff', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485129d4333c195b825784bf6aff', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27329d4333c195b825784bf6aff,"['22QkuOmdRnasuuVgUjhrVw', '2kfmnXYxa9yh0RkUBPjSwZ']",False,
11868tq8nTB9QJKyY3JjB4,Yellow - Acoustic,Amber Leigh Irish,Simply Acoustic,5GkuY9Il0OakVEzNyX7mP4,2018-08-24,52,196724,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273eceeed81d921fb35e8b82897', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02eceeed81d921fb35e8b82897', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851eceeed81d921fb35e8b82897', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273eceeed81d921fb35e8b82897,['1uuV1avDy9Eup5gYHXVG05'],False,
5mFrdpvoxokKCWp9uHE1ok,No Air,Lúc,No Air,2F3Erhty0yDsiuOBfMlasO,2020-03-27,46,199114,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27341cf80dda5e4fd51e931ca33', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0241cf80dda5e4fd51e931ca33', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485141cf80dda5e4fd51e931ca33', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27341cf80dda5e4fd51e931ca33,['0C7P4ox94jj7mYQnjwO7nX'],False,
0BhmtRzdjNV0bQ5veUOazN,Self Help,Anna Hamilton,Self Help,3AwZlgTLxeWsVpd2rKzfeX,2020-08-21,18,156923,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273d2c31f73bad1d4dd650bc7c9', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02d2c31f73bad1d4dd650bc7c9', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851d2c31f73bad1d4dd650bc7c9', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273d2c31f73bad1d4dd650bc7c9,['5l81swbnEwWXCTQiEYmATF'],False,
685WYfzmOeDOF4laU8UuOv,Blackbird Song,Lee DeWyze,Blackbird Song,6oWLeB5L4v1aGIg3o13wTM,2015-03-27,49,254615,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2737c87318fe48c57e58440e8fa', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e027c87318fe48c57e58440e8fa', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048517c87318fe48c57e58440e8fa', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2737c87318fe48c57e58440e8fa,['1KNNZV9twnpQBqyUoGvWA6'],False,
2dI0UV4hCGnLaJVja2iosu,Easy On Me - Acoustic,Jonah Baker,Easy On Me - Acoustic,2U1w0CUBq0zU1F5wCqjMfa,2021-10-21,13,222186,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ac21159f45f95229beb1c7a2', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ac21159f45f95229beb1c7a2', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ac21159f45f95229beb1c7a2', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273ac21159f45f95229beb1c7a2,['6cpVjPOo5Ozn28hUfYBXqm'],False,
1abgR6pt8VzZRfiQa0KLlS,Chasing Cars - Acoustic,Bailey Rushlow,Chasing Cars (Acoustic),5zeqfd26JaUfCQNMAcNXN2,2019-10-04,49,236298,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27360315ba3dec86ae3043ae8e7', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0260315ba3dec86ae3043ae8e7', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485160315ba3dec86ae3043ae8e7', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27360315ba3dec86ae3043ae8e7,['1tTQcokfKcsCxZaHF2pIhw'],False,
47Dc6UvkluFZbPnumBlDBH,Can't Take My Eyes Off of You,Emilie Mover,Can't Take My Eyes Off of You,6E7q60dny8FilgA0miylxv,2017-05-23,34,203024,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2736ca1a4ab90e991849820fdb2', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e026ca1a4ab90e991849820fdb2', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048516ca1a4ab90e991849820fdb2', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2736ca1a4ab90e991849820fdb2,['4dx2QFru02KbFFNYgwourF'],False,
2M1bgJpUPjfKhHLIIfzGtX,Fortune - Acoustic,William Fitzsimmons,Acoustic Sessions,7ISQ9CXK8dZBLzZgfQp8si,2014-08-05,48,228019,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2734d7983ef7b0e11a5064764f0', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e024d7983ef7b0e11a5064764f0', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048514d7983ef7b0e11a5064764f0', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2734d7983ef7b0e11a5064764f0,['41FEVJCBGidsJwbjq0KfgM'],False,
1AJRWM34yxnAxhF9TEK0Zj,Lot To Learn,Vivid Color,Lot To Learn,1a3QdHnxI3svymN9NZyyxl,2017-04-21,44,226470,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c9bbd3822c76cc31c7e6a7c2', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c9bbd3822c76cc31c7e6a7c2', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c9bbd3822c76cc31c7e6a7c2', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273c9bbd3822c76cc31c7e6a7c2,['4qXCADLD9pMWPUkOBCLQ9H'],False,
2xHKGx65VCsJgU83Bvh4j7,Apologize,Bailey Jehl,Apologize,0ksnJ7aLLk73HYqEmTTGna,2018-04-27,44,181596,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273de24c9213620baaf65c79eb3', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02de24c9213620baaf65c79eb3', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851de24c9213620baaf65c79eb3', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273de24c9213620baaf65c79eb3,['3HX0wFvwBn3wbxrtHuEUus'],False,
5eIF4WZrpcnpEXi2Bu7i2t,First & Last,Zack Tabudlo,Episode,7IW9irtFutjRET02MjOjdW,2021-10-15,38,192631,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2730acfd1cc37e7d4eacfa49c48', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e020acfd1cc37e7d4eacfa49c48', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048510acfd1cc37e7d4eacfa49c48', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2730acfd1cc37e7d4eacfa49c48,['67IN4cLJ7798gUapyZlmac'],False,
6kucNn22HB0qb2ZPa1BrNl,"Cold, Cold Feeling",Albert Collins,Ice Pickin',7K0AX1jtXt1iLCtPLM3dab,1978-01-01,0,318840,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ab7120e16c330940e2ebb5a5', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ab7120e16c330940e2ebb5a5', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ab7120e16c330940e2ebb5a5', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273ab7120e16c330940e2ebb5a5,['1uFixbBAduJkFAeRKznkvW'],False,
4E73Motq88LCg5Oy42uynU,Sweet Love,Phillip LaRue,You,3RLWMNaXimagLGVSqw6Gdo,2015-11-13,34,267862,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f560a676469bf6c230a19f21', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f560a676469bf6c230a19f21', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f560a676469bf6c230a19f21', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273f560a676469bf6c230a19f21,['7gIDHAJ0iFOGSMTiqsNUZT'],False,
7pxbZ29k1LJXvOdd2e5Bdn,Shotgun,Us The Duo,Shotgun,4wMIeIiv44hh7GVDr861P1,2019-05-19,0,174884,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2734d1c073ef9c1d62c8d0e29e2', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e024d1c073ef9c1d62c8d0e29e2', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048514d1c073ef9c1d62c8d0e29e2', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b2734d1c073ef9c1d62c8d0e29e2,['3QGKsAfhZdldQCLuLjk6zl'],False,
203WkDdprjHpN37QMBCMyJ,HEY！,Masaharu Fukuyama,HEY！,37afKGq9S5TgdTNoI83WAl,2000-10-12,32,347200,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273fe34a20370e938314817a23e', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02fe34a20370e938314817a23e', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851fe34a20370e938314817a23e', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273fe34a20370e938314817a23e,['5FGlhIQqewJRV8fx24toG0'],False,
1pIMxRddmCGalHnRbLFkWg,Have It All,Jason Mraz,Have It All,1b6F8chQLR8ho495vaAzd4,2018-04-27,49,226098,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273ea4746ec31847e32ee632294', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02ea4746ec31847e32ee632294', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851ea4746ec31847e32ee632294', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273ea4746ec31847e32ee632294,['4phGZZrJZRo4ElhRtViYdl'],False,
3smgLNxWHdmUekrwDXBTfv,Trouble Sleeping,The Perishers,Let There Be Morning (Bonus Track Version),5p30s78WN0bRMuUZk64k0w,2005-04-11,40,282133,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273d818c8a43c1571ea5187bc2e', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02d818c8a43c1571ea5187bc2e', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851d818c8a43c1571ea5187bc2e', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b273d818c8a43c1571ea5187bc2e,['511NdtFxUgN1HgraPcUotf'],False,
5uNEaSgkkPw6vLCUh3KsdQ,Beautiful Disaster,Jon McLaughlin,Indiana,2UpO4j1Zpptiwk3wbUIWmU,2007-01-01,40,251640,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27327c371084dee1b83e614798d', 'width': 640, 'height': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0227c371084dee1b83e614798d', 'width': 300, 'height': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485127c371084dee1b83e614798d', 'width': 64, 'height': 64}]",https://i.scdn.co/image/ab67616d0000b27327c371084dee1b83e614798d,['6z29S0IoiBJpSMP8plyCj7'],False,
